Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,72.480003,76.500000,71.550003,72.529999,33.004372,62383
2002-07-02,73.500000,73.949997,69.500000,70.800003,32.217144,21179
2002-07-03,70.849998,73.000000,69.550003,70.279999,31.980518,19149
2002-07-04,71.000000,82.500000,70.930000,80.529999,36.644730,517577
2002-07-05,80.099998,84.000000,76.000000,80.300003,36.540070,154302
2002-07-08,81.750000,82.199997,77.199997,79.550003,36.198795,46816
2002-07-09,79.430000,80.529999,76.050003,77.949997,35.470711,32108
2002-07-10,78.000000,78.000000,73.580002,74.330002,33.823448,24728
2002-07-11,76.029999,80.000000,71.300003,72.650002,33.058975,30826
2002-07-12,72.029999,77.000000,72.029999,74.180000,33.755192,31773
2002-07-15,75.000000,75.949997,71.930000,73.050003,33.240990,49875
2002-07-16,71.000000,72.500000,68.650002,70.629997,32.139786,36458
2002-07-17,70.879997,72.750000,68.629997,71.949997,32.740448,47345
2002-07-18,73.449997,80.300003,73.449997,78.230003,35.598118,315947
2002-07-19,80.000000,80.000000,74.629997,75.529999,34.369503,96818
2002-07-22,73.449997,73.900002,69.029999,70.650002,32.148891,37395
2002-07-23,69.250000,71.949997,69.050003,70.279999,31.980518,61606
2002-07-24,70.400002,72.250000,66.129997,67.379997,30.660889,43376
2002-07-25,69.400002,71.000000,61.779999,63.000000,28.667799,115826
2002-07-26,61.000000,61.500000,50.400002,60.000000,27.302662,492820
2002-07-29,60.000000,61.480000,55.650002,59.080002,26.884020,113798
2002-07-30,60.000000,61.400002,56.000000,57.150002,26.005791,40516
2002-07-31,52.799999,60.480000,52.799999,59.830002,27.225309,84161
2002-08-01,60.200001,64.849998,60.049999,61.480000,27.976131,89585
2002-08-02,58.130001,62.480000,58.049999,61.900002,28.167248,22682
2002-08-05,62.500000,64.949997,62.000000,64.330002,29.273012,54426
2002-08-06,63.700001,64.800003,62.500000,63.250000,28.781557,13932
2002-08-07,63.000000,70.500000,62.250000,68.580002,33.313744,131643
2002-08-08,69.480003,69.830002,65.000000,65.400002,31.769014,41505
2002-08-09,65.250000,69.000000,65.250000,66.650002,32.376217,24580
2002-08-12,67.680000,70.449997,65.500000,67.930000,32.998001,150607
2002-08-13,68.750000,68.750000,67.050003,67.550003,32.813404,8301
2002-08-14,67.849998,67.849998,63.580002,65.449997,31.793295,11670
2002-08-15,null,null,null,null,null,null
2002-08-16,67.000000,67.500000,66.050003,66.230003,32.172192,14793
2002-08-19,67.000000,67.849998,65.000000,65.150002,31.647570,9986
2002-08-20,66.250000,69.500000,65.580002,68.099998,33.080578,15035
2002-08-21,68.250000,69.250000,67.080002,67.730003,32.900845,38675
2002-08-22,68.430000,70.250000,65.500000,69.199997,33.614918,68875
2002-08-23,69.150002,69.250000,68.050003,68.930000,33.483765,28800
2002-08-26,69.849998,70.000000,68.000000,68.449997,33.250591,18498
2002-08-27,69.000000,69.000000,67.750000,67.900002,32.983425,6633
2002-08-28,67.699997,67.699997,65.500000,65.980003,32.050755,16647
2002-08-29,67.500000,68.000000,66.000000,67.279999,32.682243,4779
2002-08-30,66.300003,69.949997,66.300003,68.980003,33.508049,45807
2002-09-02,70.000000,72.529999,69.250000,70.000000,34.003529,78392
2002-09-03,70.500000,71.330002,68.750000,69.129997,33.580914,27711
2002-09-04,69.099998,69.099998,67.550003,68.099998,33.080578,19074
2002-09-05,67.500000,69.379997,67.500000,69.099998,33.566341,28818
2002-09-06,68.949997,69.500000,68.000000,68.480003,33.265171,26694
2002-09-09,68.050003,69.000000,68.050003,68.150002,33.104866,20371
2002-09-10,null,null,null,null,null,null
2002-09-11,68.500000,69.699997,68.500000,68.779999,33.410900,23844
2002-09-12,69.000000,71.250000,68.580002,70.300003,34.149258,67502
2002-09-13,70.050003,74.750000,68.529999,73.300003,35.606548,116508
2002-09-16,75.000000,75.000000,70.129997,71.050003,34.513580,57518
2002-09-17,72.000000,73.949997,71.550003,71.879997,34.916767,26297
2002-09-18,73.449997,73.449997,69.300003,69.779999,33.896667,31417
2002-09-19,69.750000,70.029999,68.000000,68.430000,33.240879,41152
2002-09-20,68.099998,70.000000,67.500000,68.779999,33.410900,21063
2002-09-23,69.930000,70.000000,69.000000,69.250000,33.639210,18962
2002-09-24,68.900002,68.949997,67.250000,67.930000,32.998001,20984
2002-09-25,68.000000,68.500000,66.550003,67.430000,32.755116,25456
2002-09-26,67.500000,73.980003,67.129997,72.430000,35.183941,178235
2002-09-27,73.500000,74.650002,72.250000,74.180000,36.034031,148194
2002-09-30,72.900002,73.779999,70.000000,70.550003,34.270706,69286
2002-10-01,71.349998,73.000000,68.379997,68.830002,33.435181,38093
2002-10-02,null,null,null,null,null,null
2002-10-03,68.029999,69.830002,66.500000,67.500000,32.789124,46560
2002-10-04,67.500000,70.629997,67.300003,68.500000,33.274883,112066
2002-10-07,69.230003,70.500000,67.550003,68.500000,33.274883,98643
2002-10-08,68.250000,70.250000,66.550003,67.099998,32.594814,66812
2002-10-09,70.480003,70.480003,67.000000,67.300003,32.691963,36991
2002-10-10,72.500000,72.500000,66.550003,68.550003,33.299171,30834
2002-10-11,69.879997,69.879997,68.000000,68.849998,33.444904,27198
2002-10-14,70.250000,72.650002,69.000000,70.680000,34.333851,284255
2002-10-15,null,null,null,null,null,null
2002-10-16,72.000000,72.500000,71.250000,72.250000,35.096500,143244
2002-10-17,72.000000,73.800003,70.529999,71.180000,34.576736,199996
2002-10-18,73.949997,73.949997,69.500000,69.800003,33.906380,87263
2002-10-21,70.879997,70.900002,67.599998,68.800003,33.420616,101943
2002-10-22,69.879997,70.000000,65.980003,67.330002,32.706539,176858
2002-10-23,68.000000,68.730003,66.750000,67.400002,32.740543,52117
2002-10-24,67.949997,68.250000,67.000000,67.330002,32.706539,44031
2002-10-25,68.449997,70.000000,66.550003,66.750000,32.424797,38836
2002-10-28,67.849998,67.849998,66.500000,67.300003,32.691963,33867
2002-10-29,68.000000,68.050003,67.330002,67.629997,32.852264,27992
2002-10-30,67.500000,68.250000,67.000000,67.199997,32.643383,39069
2002-10-31,68.449997,68.449997,66.750000,66.980003,32.536526,27004
2002-11-01,67.730003,67.730003,67.000000,67.349998,32.716251,22906
2002-11-04,68.500000,68.500000,66.779999,67.330002,32.706539,15680
2002-11-05,67.250000,69.800003,66.250000,69.680000,33.848091,73073
2002-11-06,null,null,null,null,null,null
2002-11-07,69.750000,71.150002,67.500000,67.980003,33.022289,73892
